Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
Cambodia,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",Import,5759,2227,Weight in kilograms,2227
Cambodia,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",Import,324653712,63904690,Weight in kilograms,63904690
Cambodia,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",Export,6311122,1805186,Weight in kilograms,1805186
Cambodia,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,296140,22339,Weight in kilograms,22339
Cambodia,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",Import,155481,84759,Weight in kilograms,84759
Cambodia,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",Export,84422,221542,Weight in kilograms,221542
Cambodia,2005,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",Export,4993,164100,Weight in kilograms,164100
Cameroon,2005,"Fibres; synthetic filament tow, of polyesters",Import,43090,25610,Weight in kilograms,25610
Cameroon,2005,"Fibres; synthetic filament tow, acrylic or modacrylic",Import,1157573,561351,Weight in kilograms,561351
Cameroon,2005,"Fibres; synthetic filament tow, of synthetic materials n.e.c. in heading no. 5501",Import,229461,128459,Weight in kilograms,128459
Cameroon,2005,"Fibres; synthetic staple fibres, of polypropylene, not carded, combed or otherwise processed for spinning",Import,47109,32560,Weight in kilograms,32560
Cameroon,2005,"Fibres; synthetic staple fibres, of synthetic materials n.e.c. in heading no. 5503, not carded, combed or otherwise processed for spinning",Import,14891,9620,Weight in kilograms,9620
Cameroon,2005,"Fibres; artificial staple fibres, of viscose, not carded, combed or otherwise processed for spinning",Import,60684,16183,Weight in kilograms,16183
Cameroon,2005,"Fibres; artificial staple fibres, other than of viscose, not carded, combed or otherwise processed for spinning",Import,1213,400,Weight in kilograms,400
Cameroon,2005,"Fibres; synthetic staple fibres, of nylon or other polyamides, carded, combed or otherwise processed for spinning",Import,101,100,Weight in kilograms,100
Cameroon,2005,"Fibres; synthetic staple fibres, of polyesters, carded, combed or otherwise processed for spinning",Import,96162,62354,Weight in kilograms,62354
Cameroon,2005,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",Import,14734,10000,Weight in kilograms,10000
Cameroon,2005,"Sewing thread; of synthetic staple fibres, whether or not put up for retail sale",Import,312691,94797,Weight in kilograms,94797
Cameroon,2005,"Sewing thread; of artificial staple fibres, whether or not put up for retail sale",Import,15568,8500,Weight in kilograms,8500
Cameroon,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Export,795,10,Weight in kilograms,10
Cameroon,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Import,21738,9072,Weight in kilograms,9072
Cameroon,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",Import,1302,2500,Weight in kilograms,2500
Cameroon,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with cotton, not put up for retail sale",Import,115144,33340,Weight in kilograms,33340
Cameroon,2005,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), n.e.c. in heading no. 5509, not put up for retail sale",Import,36013,11670,Weight in kilograms,11670
Cameroon,2005,"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",Export,120459,32100,Weight in kilograms,32100
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, unbleached or bleached",Import,745,100,Weight in kilograms,100
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",Import,4572,614,Weight in kilograms,614
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached",Import,10425,1400,Weight in kilograms,1400
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, other than unbleached or bleached",Import,615,78,Weight in kilograms,78
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, unbleached or bleached",Import,7700,1034,Weight in kilograms,1034
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, other than unbleached or bleached",Import,25541,3429,Weight in kilograms,3429
Cameroon,2005,"Fabrics, woven; plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached",Import,79430,10130,Weight in kilograms,10130
Cameroon,2005,"Fabrics, woven; 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",Import,4468,600,Weight in kilograms,600
Cameroon,2005,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",Import,129762,17426,Weight in kilograms,17426
Cameroon,2005,"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",Import,281354,35253,Weight in kilograms,35253
Cameroon,2005,"Fabrics, woven; dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",Import,5483,479,Weight in kilograms,479
Cameroon,2005,"Fabrics, woven; plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",Import,21049,1400,Weight in kilograms,1400
Cameroon,2005,"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",Import,2750,369,Weight in kilograms,369
Cameroon,2005,"Fabrics, woven; 3- or 4-thread twill, including cross twill, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, over 170g/m2",Import,10045,1349,Weight in kilograms,1349
Cameroon,2005,"Woven fabrics of polyester staple fibres, cont. <85% by wt. of such fibres, ...",Import,14565,1956,Weight in kilograms,1956
Cameroon,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of synthetic staple fibres n.e.c. in item no. 55.14.1, mixed mainly or solely with cotton, exceeding 170g/m2",Import,2979,400,Weight in kilograms,400
Cameroon,2005,"Fabrics, woven; 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",Import,14187,1709,Weight in kilograms,1709
Cameroon,2005,"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2, n.e.c. in heading no. 5514",Import,39428,5284,Weight in kilograms,5284
Cameroon,2005,"Fabrics, woven; dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",Import,11333,1522,Weight in kilograms,1522
Cameroon,2005,"Woven fabrics of oth. synth. staple fibres (excl. of 5514.31-5514.33), cont ...",Import,1586,213,Weight in kilograms,213
Cameroon,2005,"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",Import,36041,4840,Weight in kilograms,4840
Cameroon,2005,"Fabrics, woven; printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, weight exceeding 170g/m2, n.e.c. in heading no. 5514",Import,108501,12474,Weight in kilograms,12474
Cameroon,2005,"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",Import,46377,5545,Weight in kilograms,5545
Cameroon,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",Import,899942,120807,Weight in kilograms,120807
Cameroon,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",Export,773,91,Weight in kilograms,91
Cameroon,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,1862,250,Weight in kilograms,250
Cameroon,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",Import,8228,1105,Weight in kilograms,1105
Cameroon,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,52168,7004,Weight in kilograms,7004
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,4373,462,Weight in kilograms,462
Cameroon,2005,Woven fabrics of synth. staple fibres mixed mainly or solely with wool/fine ...,Import,260,20,Weight in kilograms,20
Cameroon,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",Import,2368,93,Weight in kilograms,93
Cameroon,2005,"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres",Import,7506,1008,Weight in kilograms,1008
Cameroon,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Import,107493,14375,Weight in kilograms,14375
Cameroon,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Import,1314,160,Weight in kilograms,160
Cameroon,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Import,1489,200,Weight in kilograms,200
Cameroon,2005,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",Import,10425,1400,Weight in kilograms,1400
Cameroon,2005,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",Import,2332,298,Weight in kilograms,298
Canada,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Export,258413,110917,Weight in kilograms,110917
Canada,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Import,2939698,905870,Weight in kilograms,905870
Canada,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Re-Export,1449,86,Weight in kilograms,86
Canada,2005,"Fibres; synthetic filament tow, of polyesters",Export,2746,800,Weight in kilograms,800
Canada,2005,"Fibres; synthetic filament tow, of polyesters",Import,307406,149644,Weight in kilograms,149644
Canada,2005,"Fibres; synthetic filament tow, of polyesters",Re-Export,2746,800,Weight in kilograms,800
Canada,2005,"Fibres; synthetic filament tow, acrylic or modacrylic",Export,27282,447000,Weight in kilograms,447000
Canada,2005,"Fibres; synthetic filament tow, acrylic or modacrylic",Import,194561,72719,Weight in kilograms,72719
Canada,2005,"Fibres; synthetic filament tow, of synthetic materials n.e.c. in heading no. 5501",Export,359587,138845,Weight in kilograms,138845
Canada,2005,"Fibres; synthetic filament tow, of synthetic materials n.e.c. in heading no. 5501",Import,4169267,923756,Weight in kilograms,923756
Canada,2005,"Fibres; synthetic filament tow, of synthetic materials n.e.c. in heading no. 5501",Re-Export,696,5,Weight in kilograms,5
Canada,2005,Fibres; artificial filament tow,Export,40245565,11511457,Weight in kilograms,11511457
Canada,2005,Fibres; artificial filament tow,Import,15175792,4038504,Weight in kilograms,4038504
Canada,2005,Fibres; artificial filament tow,Re-Export,37752,8875,Weight in kilograms,8875
Canada,2005,"Synthetic staple fibres, not carded/combed/othw. processed for spinning, of ...",Export,1622842,466374,Weight in kilograms,466374
Canada,2005,"Synthetic staple fibres, not carded/combed/othw. processed for spinning, of ...",Import,33387654,9434786,Weight in kilograms,9434786
